date,volume,high,low,adj_close,close,open
2020-01-31,10017,26.1,25.7001,25.81,25.81,26.1
2020-01-30,11216,25.9987,25.6857,25.9987,25.9987,25.7
2020-01-29,13561,26.12,26.0286,26.0288,26.0288,26.0818
2020-01-28,23574,26.105,25.75,26.0497,26.0497,25.82
2020-01-27,33053,25.8199,25.64,25.75,25.75,25.65
2020-01-24,4791,26.6584,26.1628,26.2609,26.2609,26.59
2020-01-23,7123,26.5501,26.3701,26.4972,26.4972,26.4987
2020-01-22,8022,26.7799,26.5901,26.64,26.64,26.7799
2020-01-21,12018,26.6152,26.4802,26.5,26.5,26.54
2020-01-17,5179,26.7162,26.5605,26.66,26.66,26.7162
2020-01-16,7395,26.7,26.5506,26.7,26.7,26.5823
2020-01-15,9994,26.636,26.4865,26.61,26.61,26.52
2020-01-14,61399,26.7399,26.5329,26.5744,26.5744,26.57
2020-01-13,5980,26.665,26.502,26.665,26.665,26.5595
2020-01-10,21569,26.63,26.42,26.475,26.475,26.63
2020-01-09,14623,26.64,26.5466,26.6167,26.6167,26.55
2020-01-08,16602,26.4495,26.15,26.375,26.375,26.27
2020-01-07,3861,26.3655,26.23,26.3299,26.3299,26.3
2020-01-06,4411,26.13,25.92,26.1019,26.1019,25.92
2020-01-03,51269,26.1809,25.93,26.0756,26.0756,26.0978
2020-01-02,10018,26.24,26.03,26.24,26.24,26.03
